id,scheme_id,district,fiscal_year,quarter,planned_amount_lakhs,actual_disbursed_lakhs,planned_beneficiaries,actual_beneficiaries,disbursement_date,mode
1671,12,Nashik,2024-25,3,42.8272,4.71,972,106,2024-09-18,DBT-Bank
1672,12,Nashik,2024-25,4,42.8272,33.32,972,756,2024-12-28,DBT-Bank
1673,12,Osmanabad,2024-25,1,33.7682,2.12,972,61,2024-03-21,DBT-Bank
1674,12,Osmanabad,2024-25,2,33.7682,2.77,972,79,2024-06-12,DBT-Bank
1675,12,Osmanabad,2024-25,3,33.7682,3.39,972,97,2024-09-22,DBT-Bank
1676,12,Osmanabad,2024-25,4,33.7682,29.3,972,843,2024-12-17,DBT-Bank
1677,12,Palghar,2024-25,1,37.6144,2.16,972,55,2024-03-21,DBT-Bank
1678,12,Palghar,2024-25,2,37.6144,3.0,972,77,2024-06-25,DBT-Bank
1679,12,Palghar,2024-25,3,37.6144,4.2,972,108,2024-09-10,DBT-Bank
1680,12,Palghar,2024-25,4,37.6144,28.6,972,739,2024-12-14,DBT-Bank
1681,12,Parbhani,2024-25,1,36.7557,2.03,972,53,2024-03-26,DBT-Bank
1682,12,Parbhani,2024-25,2,36.7557,3.07,972,81,2024-06-16,DBT-Bank
1683,12,Parbhani,2024-25,3,36.7557,3.29,972,87,2024-09-15,DBT-Bank
1684,12,Parbhani,2024-25,4,36.7557,26.78,972,708,2024-12-13,DBT-Bank
1685,12,Pune,2024-25,1,39.2397,2.29,972,56,2024-03-20,DBT-Bank
1686,12,Pune,2024-25,2,39.2397,3.35,972,82,2024-06-25,DBT-Bank
1687,12,Pune,2024-25,3,39.2397,4.13,972,102,2024-09-25,DBT-Bank
1688,12,Pune,2024-25,4,39.2397,27.23,972,674,2024-12-15,DBT-Bank
1689,12,Raigad,2024-25,1,39.0842,2.28,972,56,2024-03-17,DBT-Bank
1690,12,Raigad,2024-25,2,39.0842,2.7,972,67,2024-06-28,DBT-Bank
1691,12,Raigad,2024-25,3,39.0842,4.02,972,99,2024-09-14,DBT-Bank
1692,12,Raigad,2024-25,4,39.0842,30.86,972,767,2024-12-11,DBT-Bank
1693,12,Ratnagiri,2024-25,1,41.8189,2.24,972,52,2024-03-15,DBT-Bank
1694,12,Ratnagiri,2024-25,2,41.8189,3.1,972,72,2024-06-15,DBT-Bank
1695,12,Ratnagiri,2024-25,3,41.8189,4.2,972,97,2024-09-22,DBT-Bank
1696,12,Ratnagiri,2024-25,4,41.8189,32.73,972,760,2024-12-28,DBT-Bank
1697,12,Sangli,2024-25,1,38.9759,2.6,972,64,2024-03-19,DBT-Bank
1698,12,Sangli,2024-25,2,38.9759,3.54,972,88,2024-06-16,DBT-Bank
1699,12,Sangli,2024-25,3,38.9759,3.84,972,95,2024-09-25,DBT-Bank
1700,12,Sangli,2024-25,4,38.9759,32.89,972,820,2024-12-15,DBT-Bank
1701,12,Satara,2024-25,1,34.2792,2.0,972,56,2024-03-14,DBT-Bank
1702,12,Satara,2024-25,2,34.2792,2.98,972,84,2024-06-15,DBT-Bank
1703,12,Satara,2024-25,3,34.2792,3.55,972,100,2024-09-26,DBT-Bank
1704,12,Satara,2024-25,4,34.2792,24.21,972,686,2024-12-20,DBT-Bank
1705,12,Sindhudurg,2024-25,1,42.1732,2.6,972,60,2024-03-12,DBT-Bank
1706,12,Sindhudurg,2024-25,2,42.1732,3.1,972,71,2024-06-22,DBT-Bank
1707,12,Sindhudurg,2024-25,3,42.1732,3.75,972,86,2024-09-10,DBT-Bank
1708,12,Sindhudurg,2024-25,4,42.1732,29.19,972,672,2024-12-26,DBT-Bank
1709,12,Solapur,2024-25,1,39.5009,2.6,972,64,2024-03-13,DBT-Bank
1710,12,Solapur,2024-25,2,39.5009,2.85,972,70,2024-06-11,DBT-Bank
1711,12,Solapur,2024-25,3,39.5009,4.4,972,108,2024-09-27,DBT-Bank
1712,12,Solapur,2024-25,4,39.5009,30.05,972,739,2024-12-13,DBT-Bank
1713,12,Thane,2024-25,1,32.8624,2.07,972,61,2024-03-27,DBT-Bank
1714,12,Thane,2024-25,2,32.8624,2.89,972,85,2024-06-23,DBT-Bank
1715,12,Thane,2024-25,3,32.8624,3.31,972,97,2024-09-21,DBT-Bank
1716,12,Thane,2024-25,4,32.8624,27.78,972,821,2024-12-26,DBT-Bank
1717,12,Wardha,2024-25,1,36.6328,2.49,972,65,2024-03-25,DBT-Bank
1718,12,Wardha,2024-25,2,36.6328,3.19,972,84,2024-06-22,DBT-Bank
1719,12,Wardha,2024-25,3,36.6328,3.5,972,92,2024-09-28,DBT-Bank
1720,12,Wardha,2024-25,4,36.6328,24.48,972,649,2024-12-14,DBT-Bank
1721,12,Washim,2024-25,1,34.674,2.25,972,62,2024-03-12,DBT-Bank
1722,12,Washim,2024-25,2,34.674,2.59,972,72,2024-06-27,DBT-Bank
1723,12,Washim,2024-25,3,34.674,3.37,972,94,2024-09-16,DBT-Bank
1724,12,Washim,2024-25,4,34.674,22.44,972,629,2024-12-10,DBT-Bank
1725,12,Yavatmal,2024-25,1,38.3063,2.03,972,51,2024-03-10,DBT-Bank
1726,12,Yavatmal,2024-25,2,38.3063,2.95,972,74,2024-06-16,DBT-Bank
1727,12,Yavatmal,2024-25,3,38.3063,4.05,972,102,2024-09-20,DBT-Bank
1728,12,Yavatmal,2024-25,4,38.3063,28.32,972,718,2024-12-13,DBT-Bank
1729,13,Ahmednagar,2024-25,1,2362.2021,592.71,15277,3833,2024-03-18,DBT-Bank
1730,13,Ahmednagar,2024-25,2,2362.2021,570.19,15277,3687,2024-06-27,DBT-Bank
1731,13,Ahmednagar,2024-25,3,2362.2021,577.01,15277,3731,2024-09-21,DBT-Bank
1732,13,Ahmednagar,2024-25,4,2362.2021,610.37,15277,3947,2024-12-22,DBT-Bank
1733,13,Akola,2024-25,1,2836.6749,663.08,15277,3571,2024-03-27,DBT-Bank
1734,13,Akola,2024-25,2,2836.6749,733.66,15277,3951,2024-06-21,DBT-Bank
1735,13,Akola,2024-25,3,2836.6749,721.74,15277,3886,2024-09-25,DBT-Bank
1736,13,Akola,2024-25,4,2836.6749,656.78,15277,3537,2024-12-19,DBT-Bank
1737,13,Amravati,2024-25,1,2696.4969,700.39,15277,3968,2024-03-22,DBT-Bank
1738,13,Amravati,2024-25,2,2696.4969,750.68,15277,4252,2024-06-13,DBT-Bank
1739,13,Amravati,2024-25,3,2696.4969,724.24,15277,4103,2024-09-24,DBT-Bank
1740,13,Amravati,2024-25,4,2696.4969,731.38,15277,4143,2024-12-15,DBT-Bank
1741,13,Aurangabad,2024-25,1,2319.118,557.98,15277,3675,2024-03-20,DBT-Bank
1742,13,Aurangabad,2024-25,2,2319.118,657.39,15277,4330,2024-06-11,DBT-Bank
1743,13,Aurangabad,2024-25,3,2319.118,520.77,15277,3430,2024-09-10,DBT-Bank
1744,13,Aurangabad,2024-25,4,2319.118,632.72,15277,4167,2024-12-14,DBT-Bank
1745,13,Beed,2024-25,1,2612.7142,645.91,15277,3776,2024-03-12,DBT-Bank
1746,13,Beed,2024-25,2,2612.7142,590.47,15277,3452,2024-06-17,DBT-Bank
1747,13,Beed,2024-25,3,2612.7142,627.87,15277,3671,2024-09-11,DBT-Bank
1748,13,Beed,2024-25,4,2612.7142,697.17,15277,4076,2024-12-22,DBT-Bank
1749,13,Bhandara,2024-25,1,2725.2047,658.17,15277,3689,2024-03-11,DBT-Bank
1750,13,Bhandara,2024-25,2,2725.2047,803.3,15277,4503,2024-06-15,DBT-Bank
1751,13,Bhandara,2024-25,3,2725.2047,709.98,15277,3979,2024-09-24,DBT-Bank
1752,13,Bhandara,2024-25,4,2725.2047,581.3,15277,3258,2024-12-26,DBT-Bank
1753,13,Buldhana,2024-25,1,2465.9421,509.02,15277,3153,2024-03-26,DBT-Bank
1754,13,Buldhana,2024-25,2,2465.9421,644.19,15277,3990,2024-06-17,DBT-Bank
1755,13,Buldhana,2024-25,3,2465.9421,637.79,15277,3951,2024-09-11,DBT-Bank
1756,13,Buldhana,2024-25,4,2465.9421,590.55,15277,3658,2024-12-10,DBT-Bank
1757,13,Chandrapur,2024-25,1,3011.1251,633.1,15277,3212,2024-03-18,DBT-Bank
1758,13,Chandrapur,2024-25,2,3011.1251,848.58,15277,4305,2024-06-21,DBT-Bank
1759,13,Chandrapur,2024-25,3,3011.1251,791.1,15277,4013,2024-09-22,DBT-Bank
1760,13,Chandrapur,2024-25,4,3011.1251,772.22,15277,3917,2024-12-26,DBT-Bank
1761,13,Dhule,2024-25,1,2251.9922,573.49,15277,3890,2024-03-12,DBT-Bank
1762,13,Dhule,2024-25,2,2251.9922,594.23,15277,4031,2024-06-27,DBT-Bank
1763,13,Dhule,2024-25,3,2251.9922,633.09,15277,4294,2024-09-21,DBT-Bank
1764,13,Dhule,2024-25,4,2251.9922,537.24,15277,3644,2024-12-18,DBT-Bank
1765,13,Gadchiroli,2024-25,1,2418.7386,661.14,15277,4175,2024-03-24,DBT-Bank
1766,13,Gadchiroli,2024-25,2,2418.7386,709.94,15277,4484,2024-06-28,DBT-Bank
1767,13,Gadchiroli,2024-25,3,2418.7386,514.83,15277,3251,2024-09-15,DBT-Bank
1768,13,Gadchiroli,2024-25,4,2418.7386,587.84,15277,3712,2024-12-13,DBT-Bank
1769,13,Gondia,2024-25,1,2681.4606,644.16,15277,3669,2024-03-20,DBT-Bank
1770,13,Gondia,2024-25,2,2681.4606,790.67,15277,4504,2024-06-26,DBT-Bank
1771,13,Gondia,2024-25,3,2681.4606,762.21,15277,4342,2024-09-27,DBT-Bank
1772,13,Gondia,2024-25,4,2681.4606,733.34,15277,4178,2024-12-28,DBT-Bank
1773,13,Hingoli,2024-25,1,2437.5896,574.98,15277,3603,2024-03-22,DBT-Bank
1774,13,Hingoli,2024-25,2,2437.5896,645.78,15277,4047,2024-06-17,DBT-Bank
1775,13,Hingoli,2024-25,3,2437.5896,656.47,15277,4114,2024-09-24,DBT-Bank
1776,13,Hingoli,2024-25,4,2437.5896,642.6,15277,4027,2024-12-28,DBT-Bank
1777,13,Jalgaon,2024-25,1,2921.3026,697.32,15277,3646,2024-03-18,DBT-Bank
1778,13,Jalgaon,2024-25,2,2921.3026,661.0,15277,3456,2024-06-17,DBT-Bank
1779,13,Jalgaon,2024-25,3,2921.3026,769.09,15277,4021,2024-09-17,DBT-Bank
1780,13,Jalgaon,2024-25,4,2921.3026,796.09,15277,4163,2024-12-23,DBT-Bank
1781,13,Jalna,2024-25,1,2995.1561,722.4,15277,3684,2024-03-10,DBT-Bank
1782,13,Jalna,2024-25,2,2995.1561,825.66,15277,4211,2024-06-18,DBT-Bank
1783,13,Jalna,2024-25,3,2995.1561,692.24,15277,3530,2024-09-12,DBT-Bank
1784,13,Jalna,2024-25,4,2995.1561,726.09,15277,3703,2024-12-20,DBT-Bank
1785,13,Kolhapur,2024-25,1,2299.9478,623.43,15277,4140,2024-03-25,DBT-Bank
1786,13,Kolhapur,2024-25,2,2299.9478,564.6,15277,3750,2024-06-16,DBT-Bank
1787,13,Kolhapur,2024-25,3,2299.9478,643.0,15277,4271,2024-09-18,DBT-Bank
1788,13,Kolhapur,2024-25,4,2299.9478,520.27,15277,3455,2024-12-16,DBT-Bank
1789,13,Latur,2024-25,1,2634.3201,575.27,15277,3336,2024-03-17,DBT-Bank
1790,13,Latur,2024-25,2,2634.3201,761.51,15277,4416,2024-06-16,DBT-Bank
1791,13,Latur,2024-25,3,2634.3201,605.08,15277,3508,2024-09-17,DBT-Bank
1792,13,Latur,2024-25,4,2634.3201,725.03,15277,4204,2024-12-21,DBT-Bank
1793,13,Mumbai City,2024-25,1,2363.1641,500.24,15277,3233,2024-03-12,DBT-Bank
1794,13,Mumbai City,2024-25,2,2363.1641,646.83,15277,4181,2024-06-25,DBT-Bank
1795,13,Mumbai City,2024-25,3,2363.1641,610.97,15277,3949,2024-09-27,DBT-Bank
1796,13,Mumbai City,2024-25,4,2363.1641,671.96,15277,4344,2024-12-25,DBT-Bank
1797,13,Mumbai Suburban,2024-25,1,2533.2877,574.32,15277,3463,2024-03-28,DBT-Bank
1798,13,Mumbai Suburban,2024-25,2,2533.2877,731.52,15277,4411,2024-06-25,DBT-Bank
1799,13,Mumbai Suburban,2024-25,3,2533.2877,573.07,15277,3455,2024-09-26,DBT-Bank
1800,13,Mumbai Suburban,2024-25,4,2533.2877,591.57,15277,3567,2024-12-17,DBT-Bank
1801,13,Nagpur,2024-25,1,2832.8783,604.07,15277,3257,2024-03-26,DBT-Bank
1802,13,Nagpur,2024-25,2,2832.8783,802.68,15277,4328,2024-06-25,DBT-Bank
1803,13,Nagpur,2024-25,3,2832.8783,801.63,15277,4322,2024-09-11,DBT-Bank
1804,13,Nagpur,2024-25,4,2832.8783,708.75,15277,3822,2024-12-22,DBT-Bank
1805,13,Nanded,2024-25,1,2920.0194,758.81,15277,3969,2024-03-24,DBT-Bank
1806,13,Nanded,2024-25,2,2920.0194,867.74,15277,4539,2024-06-26,DBT-Bank
1807,13,Nanded,2024-25,3,2920.0194,721.26,15277,3773,2024-09-10,DBT-Bank
1808,13,Nanded,2024-25,4,2920.0194,623.09,15277,3259,2024-12-16,DBT-Bank
1809,13,Nandurbar,2024-25,1,2539.7949,536.54,15277,3227,2024-03-21,DBT-Bank
1810,13,Nandurbar,2024-25,2,2539.7949,682.69,15277,4106,2024-06-18,DBT-Bank
1811,13,Nandurbar,2024-25,3,2539.7949,575.36,15277,3460,2024-09-18,DBT-Bank
1812,13,Nandurbar,2024-25,4,2539.7949,584.88,15277,3518,2024-12-25,DBT-Bank
1813,13,Nashik,2024-25,1,2997.5918,685.56,15277,3493,2024-03-15,DBT-Bank
1814,13,Nashik,2024-25,2,2997.5918,779.09,15277,3970,2024-06-16,DBT-Bank
1815,13,Nashik,2024-25,3,2997.5918,731.21,15277,3726,2024-09-21,DBT-Bank
1816,13,Nashik,2024-25,4,2997.5918,719.06,15277,3664,2024-12-22,DBT-Bank
1817,13,Osmanabad,2024-25,1,2460.9009,533.9,15277,3314,2024-03-14,DBT-Bank
1818,13,Osmanabad,2024-25,2,2460.9009,731.83,15277,4543,2024-06-17,DBT-Bank
1819,13,Osmanabad,2024-25,3,2460.9009,673.21,15277,4179,2024-09-18,DBT-Bank
1820,13,Osmanabad,2024-25,4,2460.9009,671.35,15277,4167,2024-12-27,DBT-Bank
1821,13,Palghar,2024-25,1,2581.5278,597.43,15277,3535,2024-03-14,DBT-Bank
1822,13,Palghar,2024-25,2,2581.5278,731.61,15277,4329,2024-06-14,DBT-Bank
1823,13,Palghar,2024-25,3,2581.5278,640.15,15277,3788,2024-09-10,DBT-Bank
1824,13,Palghar,2024-25,4,2581.5278,582.77,15277,3448,2024-12-25,DBT-Bank
1825,13,Parbhani,2024-25,1,2346.1488,629.51,15277,4099,2024-03-26,DBT-Bank
1826,13,Parbhani,2024-25,2,2346.1488,616.22,15277,4012,2024-06-20,DBT-Bank
1827,13,Parbhani,2024-25,3,2346.1488,636.74,15277,4146,2024-09-19,DBT-Bank
1828,13,Parbhani,2024-25,4,2346.1488,542.72,15277,3533,2024-12-28,DBT-Bank
1829,13,Pune,2024-25,1,2277.5602,480.85,15277,3225,2024-03-15,DBT-Bank
1830,13,Pune,2024-25,2,2277.5602,514.01,15277,3447,2024-06-18,DBT-Bank
1831,13,Pune,2024-25,3,2277.5602,565.38,15277,3792,2024-09-13,DBT-Bank
1832,13,Pune,2024-25,4,2277.5602,560.82,15277,3761,2024-12-20,DBT-Bank
1833,13,Raigad,2024-25,1,2445.2006,562.25,15277,3512,2024-03-27,DBT-Bank
1834,13,Raigad,2024-25,2,2445.2006,718.12,15277,4486,2024-06-18,DBT-Bank
1835,13,Raigad,2024-25,3,2445.2006,582.72,15277,3640,2024-09-23,DBT-Bank
1836,13,Raigad,2024-25,4,2445.2006,541.84,15277,3385,2024-12-16,DBT-Bank
1837,13,Ratnagiri,2024-25,1,2695.8666,676.1,15277,3831,2024-03-27,DBT-Bank
1838,13,Ratnagiri,2024-25,2,2695.8666,632.49,15277,3584,2024-06-19,DBT-Bank
1839,13,Ratnagiri,2024-25,3,2695.8666,644.67,15277,3653,2024-09-26,DBT-Bank
1840,13,Ratnagiri,2024-25,4,2695.8666,671.44,15277,3804,2024-12-24,DBT-Bank
1841,13,Sangli,2024-25,1,2943.1285,681.15,15277,3535,2024-03-19,DBT-Bank
1842,13,Sangli,2024-25,2,2943.1285,756.89,15277,3928,2024-06-14,DBT-Bank
1843,13,Sangli,2024-25,3,2943.1285,817.07,15277,4241,2024-09-20,DBT-Bank
1844,13,Sangli,2024-25,4,2943.1285,718.52,15277,3729,2024-12-28,DBT-Bank
1845,13,Satara,2024-25,1,2559.8308,689.39,15277,4114,2024-03-12,DBT-Bank
1846,13,Satara,2024-25,2,2559.8308,598.07,15277,3569,2024-06-17,DBT-Bank
1847,13,Satara,2024-25,3,2559.8308,604.15,15277,3605,2024-09-19,DBT-Bank
1848,13,Satara,2024-25,4,2559.8308,680.36,15277,4060,2024-12-22,DBT-Bank
1849,13,Sindhudurg,2024-25,1,2454.2751,579.29,15277,3605,2024-03-21,DBT-Bank
1850,13,Sindhudurg,2024-25,2,2454.2751,685.57,15277,4267,2024-06-26,DBT-Bank
1851,13,Sindhudurg,2024-25,3,2454.2751,699.26,15277,4352,2024-09-23,DBT-Bank
1852,13,Sindhudurg,2024-25,4,2454.2751,552.33,15277,3438,2024-12-10,DBT-Bank
1853,13,Solapur,2024-25,1,2338.6927,516.6,15277,3374,2024-03-18,DBT-Bank
1854,13,Solapur,2024-25,2,2338.6927,688.4,15277,4496,2024-06-12,DBT-Bank
1855,13,Solapur,2024-25,3,2338.6927,533.91,15277,3487,2024-09-22,DBT-Bank
1856,13,Solapur,2024-25,4,2338.6927,515.04,15277,3364,2024-12-12,DBT-Bank
1857,13,Thane,2024-25,1,2980.4111,709.54,15277,3636,2024-03-11,DBT-Bank
1858,13,Thane,2024-25,2,2980.4111,664.8,15277,3407,2024-06-22,DBT-Bank
1859,13,Thane,2024-25,3,2980.4111,750.46,15277,3846,2024-09-12,DBT-Bank
1860,13,Thane,2024-25,4,2980.4111,656.57,15277,3365,2024-12-14,DBT-Bank
1861,13,Wardha,2024-25,1,2306.4953,625.23,15277,4141,2024-03-22,DBT-Bank
1862,13,Wardha,2024-25,2,2306.4953,565.39,15277,3744,2024-06-17,DBT-Bank
1863,13,Wardha,2024-25,3,2306.4953,617.72,15277,4091,2024-09-24,DBT-Bank
1864,13,Wardha,2024-25,4,2306.4953,598.5,15277,3964,2024-12-14,DBT-Bank
1865,13,Washim,2024-25,1,2656.2518,574.5,15277,3304,2024-03-11,DBT-Bank
1866,13,Washim,2024-25,2,2656.2518,724.51,15277,4166,2024-06-20,DBT-Bank
1867,13,Washim,2024-25,3,2656.2518,736.63,15277,4236,2024-09-24,DBT-Bank
1868,13,Washim,2024-25,4,2656.2518,758.69,15277,4363,2024-12-27,DBT-Bank
1869,13,Yavatmal,2024-25,1,2978.8805,725.34,15277,3719,2024-03-14,DBT-Bank
1870,13,Yavatmal,2024-25,2,2978.8805,883.61,15277,4531,2024-06-27,DBT-Bank
1871,13,Yavatmal,2024-25,3,2978.8805,672.56,15277,3449,2024-09-24,DBT-Bank
1872,13,Yavatmal,2024-25,4,2978.8805,774.0,15277,3969,2024-12-28,DBT-Bank
1873,14,Ahmednagar,2024-25,1,292.5547,73.16,21527,5383,2024-03-27,Ration-Shop
1874,14,Ahmednagar,2024-25,2,292.5547,71.72,21527,5277,2024-06-21,Ration-Shop
1875,14,Ahmednagar,2024-25,3,292.5547,72.74,21527,5352,2024-09-17,Ration-Shop
1876,14,Ahmednagar,2024-25,4,292.5547,79.82,21527,5873,2024-12-24,Ration-Shop
1877,14,Akola,2024-25,1,281.1768,65.71,21527,5030,2024-03-14,Ration-Shop
1878,14,Akola,2024-25,2,281.1768,68.8,21527,5267,2024-06-10,Ration-Shop
1879,14,Akola,2024-25,3,281.1768,70.79,21527,5419,2024-09-14,Ration-Shop
1880,14,Akola,2024-25,4,281.1768,67.0,21527,5129,2024-12-25,Ration-Shop
1881,14,Amravati,2024-25,1,301.5168,76.44,21527,5457,2024-03-25,Ration-Shop
1882,14,Amravati,2024-25,2,301.5168,88.91,21527,6347,2024-06-25,Ration-Shop
1883,14,Amravati,2024-25,3,301.5168,70.85,21527,5058,2024-09-23,Ration-Shop
1884,14,Amravati,2024-25,4,301.5168,82.12,21527,5862,2024-12-17,Ration-Shop
1885,14,Aurangabad,2024-25,1,324.9394,79.11,21527,5241,2024-03-16,Ration-Shop
1886,14,Aurangabad,2024-25,2,324.9394,82.25,21527,5448,2024-06-27,Ration-Shop
1887,14,Aurangabad,2024-25,3,324.9394,79.7,21527,5280,2024-09-17,Ration-Shop
1888,14,Aurangabad,2024-25,4,324.9394,73.03,21527,4838,2024-12-22,Ration-Shop
1889,14,Beed,2024-25,1,327.7733,72.07,21527,4733,2024-03-12,Ration-Shop
1890,14,Beed,2024-25,2,327.7733,83.23,21527,5466,2024-06-17,Ration-Shop
1891,14,Beed,2024-25,3,327.7733,82.35,21527,5408,2024-09-18,Ration-Shop
1892,14,Beed,2024-25,4,327.7733,76.65,21527,5034,2024-12-27,Ration-Shop
1893,14,Bhandara,2024-25,1,326.0172,76.2,21527,5031,2024-03-12,Ration-Shop
1894,14,Bhandara,2024-25,2,326.0172,76.69,21527,5063,2024-06-19,Ration-Shop
1895,14,Bhandara,2024-25,3,326.0172,71.98,21527,4752,2024-09-24,Ration-Shop
1896,14,Bhandara,2024-25,4,326.0172,84.38,21527,5571,2024-12-18,Ration-Shop
1897,14,Buldhana,2024-25,1,316.3198,75.73,21527,5154,2024-03-20,Ration-Shop
1898,14,Buldhana,2024-25,2,316.3198,70.39,21527,4790,2024-06-11,Ration-Shop
1899,14,Buldhana,2024-25,3,316.3198,90.22,21527,6140,2024-09-10,Ration-Shop
1900,14,Buldhana,2024-25,4,316.3198,71.63,21527,4874,2024-12-13,Ration-Shop
1901,14,Chandrapur,2024-25,1,278.8715,59.4,21527,4585,2024-03-24,Ration-Shop
1902,14,Chandrapur,2024-25,2,278.8715,77.45,21527,5978,2024-06-17,Ration-Shop
1903,14,Chandrapur,2024-25,3,278.8715,61.15,21527,4720,2024-09-10,Ration-Shop
1904,14,Chandrapur,2024-25,4,278.8715,69.58,21527,5371,2024-12-20,Ration-Shop
1905,14,Dhule,2024-25,1,291.2358,75.89,21527,5609,2024-03-25,Ration-Shop
1906,14,Dhule,2024-25,2,291.2358,87.03,21527,6433,2024-06-24,Ration-Shop
1907,14,Dhule,2024-25,3,291.2358,77.11,21527,5699,2024-09-11,Ration-Shop
1908,14,Dhule,2024-25,4,291.2358,69.1,21527,5107,2024-12-14,Ration-Shop
1909,14,Gadchiroli,2024-25,1,258.6349,67.21,21527,5593,2024-03-12,Ration-Shop
1910,14,Gadchiroli,2024-25,2,258.6349,68.12,21527,5669,2024-06-15,Ration-Shop
1911,14,Gadchiroli,2024-25,3,258.6349,58.69,21527,4884,2024-09-18,Ration-Shop
1912,14,Gadchiroli,2024-25,4,258.6349,70.81,21527,5893,2024-12-10,Ration-Shop
1913,14,Gondia,2024-25,1,264.5358,68.6,21527,5582,2024-03-17,Ration-Shop
1914,14,Gondia,2024-25,2,264.5358,66.4,21527,5403,2024-06-24,Ration-Shop
1915,14,Gondia,2024-25,3,264.5358,61.12,21527,4973,2024-09-11,Ration-Shop
1916,14,Gondia,2024-25,4,264.5358,60.17,21527,4896,2024-12-13,Ration-Shop
1917,14,Hingoli,2024-25,1,300.2672,82.49,21527,5913,2024-03-25,Ration-Shop
1918,14,Hingoli,2024-25,2,300.2672,75.47,21527,5410,2024-06-19,Ration-Shop
1919,14,Hingoli,2024-25,3,300.2672,84.89,21527,6086,2024-09-15,Ration-Shop
1920,14,Hingoli,2024-25,4,300.2672,77.98,21527,5590,2024-12-11,Ration-Shop
1921,14,Jalgaon,2024-25,1,320.2809,78.01,21527,5243,2024-03-13,Ration-Shop
1922,14,Jalgaon,2024-25,2,320.2809,77.11,21527,5182,2024-06-19,Ration-Shop
1923,14,Jalgaon,2024-25,3,320.2809,72.83,21527,4895,2024-09-11,Ration-Shop
1924,14,Jalgaon,2024-25,4,320.2809,88.81,21527,5968,2024-12-16,Ration-Shop
1925,14,Jalna,2024-25,1,340.7389,75.3,21527,4757,2024-03-23,Ration-Shop
1926,14,Jalna,2024-25,2,340.7389,83.93,21527,5302,2024-06-15,Ration-Shop
1927,14,Jalna,2024-25,3,340.7389,92.71,21527,5857,2024-09-28,Ration-Shop
1928,14,Jalna,2024-25,4,340.7389,75.46,21527,4767,2024-12-17,Ration-Shop
1929,14,Kolhapur,2024-25,1,254.4181,52.67,21527,4456,2024-03-25,Ration-Shop
1930,14,Kolhapur,2024-25,2,254.4181,69.89,21527,5913,2024-06-14,Ration-Shop
1931,14,Kolhapur,2024-25,3,254.4181,61.15,21527,5174,2024-09-12,Ration-Shop
1932,14,Kolhapur,2024-25,4,254.4181,58.81,21527,4976,2024-12-25,Ration-Shop
1933,14,Latur,2024-25,1,261.8003,65.07,21527,5350,2024-03-11,Ration-Shop
1934,14,Latur,2024-25,2,261.8003,59.08,21527,4857,2024-06-14,Ration-Shop
1935,14,Latur,2024-25,3,261.8003,69.4,21527,5706,2024-09-13,Ration-Shop
1936,14,Latur,2024-25,4,261.8003,58.1,21527,4777,2024-12-17,Ration-Shop
1937,14,Mumbai City,2024-25,1,281.9709,68.86,21527,5256,2024-03-21,Ration-Shop
1938,14,Mumbai City,2024-25,2,281.9709,80.03,21527,6110,2024-06-24,Ration-Shop
1939,14,Mumbai City,2024-25,3,281.9709,75.42,21527,5758,2024-09-10,Ration-Shop
1940,14,Mumbai City,2024-25,4,281.9709,74.49,21527,5687,2024-12-21,Ration-Shop
1941,14,Mumbai Suburban,2024-25,1,318.4615,70.71,21527,4780,2024-03-11,Ration-Shop
1942,14,Mumbai Suburban,2024-25,2,318.4615,82.43,21527,5572,2024-06-24,Ration-Shop
1943,14,Mumbai Suburban,2024-25,3,318.4615,81.03,21527,5477,2024-09-27,Ration-Shop
1944,14,Mumbai Suburban,2024-25,4,318.4615,84.32,21527,5699,2024-12-16,Ration-Shop
1945,14,Nagpur,2024-25,1,304.3456,74.0,21527,5234,2024-03-20,Ration-Shop
1946,14,Nagpur,2024-25,2,304.3456,84.65,21527,5987,2024-06-18,Ration-Shop
1947,14,Nagpur,2024-25,3,304.3456,84.48,21527,5975,2024-09-27,Ration-Shop
1948,14,Nagpur,2024-25,4,304.3456,68.33,21527,4833,2024-12-26,Ration-Shop
1949,14,Nanded,2024-25,1,267.4955,60.26,21527,4849,2024-03-18,Ration-Shop
1950,14,Nanded,2024-25,2,267.4955,70.42,21527,5666,2024-06-24,Ration-Shop
1951,14,Nanded,2024-25,3,267.4955,56.86,21527,4575,2024-09-26,Ration-Shop
1952,14,Nanded,2024-25,4,267.4955,64.45,21527,5186,2024-12-15,Ration-Shop
1953,14,Nandurbar,2024-25,1,332.6522,82.7,21527,5352,2024-03-21,Ration-Shop
1954,14,Nandurbar,2024-25,2,332.6522,93.65,21527,6060,2024-06-17,Ration-Shop
1955,14,Nandurbar,2024-25,3,332.6522,78.69,21527,5092,2024-09-12,Ration-Shop
1956,14,Nandurbar,2024-25,4,332.6522,87.11,21527,5637,2024-12-27,Ration-Shop
1957,14,Nashik,2024-25,1,326.9339,71.16,21527,4685,2024-03-25,Ration-Shop
1958,14,Nashik,2024-25,2,326.9339,91.78,21527,6043,2024-06-14,Ration-Shop
1959,14,Nashik,2024-25,3,326.9339,84.51,21527,5564,2024-09-20,Ration-Shop
1960,14,Nashik,2024-25,4,326.9339,79.52,21527,5236,2024-12-20,Ration-Shop
